unit_price,promotion,day_of_week,month,quarter,lag_1,lag_7,rolling_7,product_encoded,aisle_encoded
15.02,1,4,2,1,4.0,3.0,3.7142857142857144,4,3
12.83,1,0,2,1,3.0,5.0,3.5714285714285716,4,8
14.44,1,0,2,1,4.0,1.0,4.0,4,1
14.57,1,5,2,1,4.0,5.0,3.4285714285714284,4,4
18.87,1,5,2,1,1.0,5.0,3.142857142857143,4,3
15.56,1,3,2,1,3.0,3.0,3.142857142857143,4,6
24.9,1,5,3,1,3.0,4.0,3.142857142857143,4,3
23.7,1,5,3,1,4.0,3.0,2.857142857142857,4,4
25.06,1,6,3,1,1.0,4.0,2.7142857142857144,4,9
26.74,1,6,3,1,3.0,4.0,2.4285714285714284,4,3
17.03,1,5,4,2,2.0,1.0,2.4285714285714284,4,4
16.23,1,5,4,2,1.0,3.0,2.4285714285714284,4,10
3.03,0,1,4,2,3.0,3.0,2.7142857142857144,4,9
1.94,0,6,5,2,5.0,4.0,2.857142857142857,4,10
2.94,1,5,5,2,5.0,1.0,3.142857142857143,4,6
19.3,1,2,5,2,3.0,3.0,3.2857142857142856,4,7
7.1,1,6,6,2,4.0,2.0,3.4285714285714284,4,5
10.09,0,6,6,2,3.0,1.0,4.0,4,3
17.65,1,6,6,2,5.0,3.0,4.142857142857143,4,7
11.69,1,1,6,2,4.0,5.0,3.857142857142857,4,4
4.6,1,4,7,3,3.0,5.0,3.5714285714285716,4,9
9.94,1,5,7,3,3.0,3.0,3.2857142857142856,4,0
15.09,1,0,7,3,1.0,4.0,3.142857142857143,4,6
11.44,1,3,7,3,3.0,3.0,2.857142857142857,4,6
24.86,1,3,7,3,1.0,5.0,2.857142857142857,4,2
2.32,0,4,7,3,5.0,4.0,2.857142857142857,4,2
3.41,1,4,7,3,4.0,3.0,2.857142857142857,4,6
5.03,1,4,8,3,3.0,3.0,3.142857142857143,4,5
2.95,1,5,8,3,5.0,1.0,3.5714285714285716,4,5
7.54,0,3,8,3,4.0,3.0,3.7142857142857144,4,4
27.38,0,4,8,3,4.0,1.0,4.142857142857143,4,5
29.4,1,2,8,3,4.0,5.0,3.857142857142857,4,2
20.65,1,2,8,3,3.0,4.0,3.857142857142857,4,6
18.14,0,3,8,3,4.0,3.0,3.857142857142857,4,3
21.69,1,3,9,3,3.0,5.0,3.2857142857142856,4,3
7.82,1,5,9,3,1.0,4.0,2.857142857142857,4,8
3.78,1,3,9,3,1.0,4.0,2.4285714285714284,4,5
24.49,1,2,10,4,1.0,4.0,2.2857142857142856,4,6
12.6,1,4,10,4,3.0,3.0,2.2857142857142856,4,4
12.03,1,5,10,4,3.0,4.0,2.142857142857143,4,8
23.13,1,0,10,4,3.0,3.0,2.142857142857143,4,5
19.93,1,5,10,4,3.0,1.0,2.4285714285714284,4,0
14.14,1,0,11,4,3.0,1.0,2.7142857142857144,4,7
18.05,1,6,11,4,3.0,1.0,2.7142857142857144,4,3
29.62,1,2,11,4,1.0,3.0,2.5714285714285716,4,0
10.55,1,6,11,4,2.0,3.0,2.2857142857142856,4,5
9.77,1,1,11,4,1.0,3.0,2.2857142857142856,4,5
24.44,1,1,11,4,3.0,3.0,2.4285714285714284,4,10
17.46,1,2,11,4,4.0,3.0,2.4285714285714284,4,9
18.28,1,5,11,4,3.0,3.0,2.7142857142857144,4,4
7.33,1,5,11,4,5.0,1.0,3.0,4,1
16.48,1,3,12,4,3.0,2.0,2.857142857142857,4,7
12.95,0,6,12,4,1.0,1.0,3.142857142857143,4,8
28.89,1,1,12,4,3.0,3.0,3.4285714285714284,4,3
20.67,1,6,12,4,5.0,4.0,3.4285714285714284,4,6
19.16,1,0,12,4,4.0,3.0,3.7142857142857144,4,7
12.01,1,0,1,1,5.0,5.0,3.2857142857142856,4,0
6.86,1,1,1,1,2.0,3.0,3.0,4,8
5.5,1,0,1,1,1.0,1.0,3.2857142857142856,4,10
22.19,0,1,1,1,3.0,3.0,3.142857142857143,4,3
24.98,1,3,1,1,2.0,5.0,3.0,4,1
21.91,1,3,1,1,4.0,4.0,2.7142857142857144,4,5
6.04,0,2,1,1,2.0,5.0,2.142857142857143,4,6
19.72,0,2,1,1,1.0,2.0,2.2857142857142856,4,4
25.39,0,0,2,1,3.0,1.0,2.4285714285714284,4,8
24.68,0,1,2,1,2.0,3.0,2.4285714285714284,4,5
9.39,1,6,2,1,3.0,2.0,2.4285714285714284,4,1
4.79,1,2,3,1,2.0,4.0,2.5714285714285716,4,9
2.72,0,5,3,1,5.0,2.0,2.4285714285714284,4,5
24.16,1,3,3,1,1.0,1.0,2.5714285714285716,4,0
29.13,1,3,3,1,2.0,3.0,2.2857142857142856,4,5
28.99,1,2,3,1,1.0,2.0,2.2857142857142856,4,1
17.41,1,2,3,1,2.0,3.0,2.5714285714285716,4,1
23.12,1,5,3,1,5.0,2.0,2.5714285714285716,4,2
28.64,1,5,3,1,2.0,5.0,2.142857142857143,4,10
3.72,1,5,3,1,2.0,1.0,2.142857142857143,4,3
24.97,1,6,3,1,1.0,2.0,2.2857142857142856,4,8
27.73,1,2,4,2,3.0,1.0,2.2857142857142856,4,0
17.34,1,5,4,2,1.0,2.0,2.4285714285714284,4,1
26.53,1,1,4,2,3.0,5.0,2.4285714285714284,4,9
2.18,1,4,5,2,5.0,2.0,2.857142857142857,4,7
27.26,1,1,5,2,5.0,2.0,2.857142857142857,4,2
1.19,1,3,5,2,2.0,1.0,3.0,4,1
20.11,1,6,5,2,2.0,3.0,3.2857142857142856,4,1
2.28,0,6,6,2,5.0,1.0,3.4285714285714284,4,6
18.33,1,2,6,2,2.0,3.0,3.7142857142857144,4,0
9.88,1,5,7,3,5.0,5.0,3.4285714285714284,4,3
14.89,0,2,7,3,3.0,5.0,3.2857142857142856,4,0
13.74,0,3,7,3,4.0,2.0,3.2857142857142856,4,5
6.26,0,4,8,3,2.0,2.0,3.142857142857143,4,0
20.42,0,1,8,3,1.0,5.0,2.7142857142857144,4,10
23.46,0,1,8,3,0.0,0.0,0.0,5,0
11.56,1,0,8,3,5.0,0.0,0.0,5,4
18.95,1,6,8,3,3.0,0.0,0.0,5,1
26.9,1,1,8,3,5.0,0.0,0.0,5,7
5.04,1,6,9,3,4.0,0.0,0.0,5,7
5.67,1,0,9,3,4.0,0.0,0.0,5,1
18.55,1,2,10,4,1.0,0.0,3.4285714285714284,5,5
7.62,1,1,10,4,2.0,5.0,3.142857142857143,5,1
5.04,1,2,10,4,3.0,3.0,2.857142857142857,5,4
23.29,1,2,10,4,1.0,5.0,2.4285714285714284,5,4
1.96,1,3,10,4,2.0,4.0,2.4285714285714284,5,3
17.3,0,2,10,4,4.0,4.0,2.0,5,0
4.99,1,6,10,4,1.0,1.0,2.5714285714285716,5,10
14.72,0,0,10,4,5.0,2.0,2.857142857142857,5,6
8.45,1,4,11,4,4.0,3.0,2.857142857142857,5,4
6.05,0,0,11,4,3.0,1.0,3.0,5,7
6.63,1,2,11,4,2.0,2.0,3.4285714285714284,5,1
13.14,1,3,12,4,5.0,4.0,3.142857142857143,5,1
1.27,1,0,12,4,2.0,1.0,3.7142857142857144,5,8
23.44,1,3,12,4,5.0,5.0,3.5714285714285716,5,3
3.92,1,3,1,1,4.0,4.0,3.7142857142857144,5,2
1.94,1,5,1,1,5.0,3.0,3.7142857142857144,5,1
8.18,1,4,1,1,3.0,2.0,3.7142857142857144,5,9
26.06,1,1,2,1,2.0,5.0,3.2857142857142856,5,6
27.17,1,2,2,1,2.0,2.0,3.4285714285714284,5,2
1.85,1,1,2,1,3.0,5.0,2.857142857142857,5,3
29.09,1,3,2,1,1.0,4.0,2.857142857142857,5,6
6.15,1,0,3,1,4.0,5.0,2.5714285714285716,5,8
25.74,1,1,4,2,3.0,3.0,2.4285714285714284,5,4
28.34,1,2,4,2,2.0,2.0,2.4285714285714284,5,8
27.86,1,6,4,2,2.0,2.0,2.2857142857142856,5,3
10.48,1,2,4,2,1.0,3.0,2.4285714285714284,5,1
14.29,1,2,4,2,4.0,1.0,2.7142857142857144,5,8
26.36,1,3,4,2,3.0,4.0,2.5714285714285716,5,8
4.5,1,0,5,2,3.0,3.0,2.2857142857142856,5,6
24.9,1,5,5,2,1.0,2.0,2.4285714285714284,5,0
2.51,1,0,5,2,3.0,2.0,2.857142857142857,5,7
27.93,0,1,5,2,5.0,1.0,3.0,5,6
22.78,1,1,6,2,2.0,4.0,2.857142857142857,5,8
24.9,1,6,6,2,3.0,3.0,2.5714285714285716,5,2
12.63,1,6,6,2,1.0,3.0,2.4285714285714284,5,10
9.96,1,0,6,2,2.0,1.0,2.7142857142857144,5,6
23.59,1,1,6,2,3.0,3.0,2.857142857142857,5,4
16.09,1,2,6,2,4.0,5.0,2.5714285714285716,5,3
8.94,1,0,6,2,3.0,2.0,2.4285714285714284,5,5
12.15,0,0,6,2,1.0,3.0,2.5714285714285716,5,7
23.79,1,3,6,2,4.0,1.0,2.857142857142857,5,0
12.48,1,1,7,3,3.0,2.0,3.142857142857143,5,5
16.1,1,6,7,3,4.0,3.0,3.2857142857142856,5,4
21.82,0,6,7,3,4.0,4.0,3.2857142857142856,5,2
14.88,1,5,7,3,4.0,3.0,3.5714285714285716,5,1
8.86,1,4,8,3,5.0,1.0,3.857142857142857,5,0
15.36,0,5,8,3,3.0,4.0,4.0,5,5
18.14,1,6,8,3,5.0,3.0,4.142857142857143,5,5
5.64,1,2,9,3,4.0,4.0,3.7142857142857144,5,3
27.59,1,6,9,3,1.0,4.0,3.857142857142857,5,10
16.15,1,3,9,3,5.0,4.0,3.4285714285714284,5,4
6.66,1,2,9,3,1.0,5.0,3.142857142857143,5,9
28.93,1,0,9,3,3.0,3.0,3.142857142857143,5,3
17.48,1,0,10,4,3.0,5.0,2.857142857142857,5,4
18.82,1,1,10,4,3.0,4.0,2.4285714285714284,5,4
21.53,0,4,10,4,1.0,1.0,2.4285714285714284,5,2
20.91,1,4,10,4,1.0,5.0,2.4285714285714284,5,8
12.42,1,4,10,4,5.0,1.0,3.0,5,0
14.95,1,0,10,4,5.0,3.0,3.142857142857143,5,7
6.68,1,1,11,4,4.0,3.0,3.2857142857142856,5,8
29.86,1,5,11,4,4.0,3.0,3.5714285714285716,5,5
28.16,1,1,11,4,5.0,1.0,3.5714285714285716,5,6
11.58,1,2,11,4,1.0,1.0,4.0,5,3
8.35,1,3,12,4,4.0,5.0,4.0,5,7
8.24,1,4,12,4,5.0,5.0,3.857142857142857,5,8
4.89,1,6,12,4,4.0,4.0,3.857142857142857,5,7
14.73,0,4,12,4,4.0,4.0,3.5714285714285716,5,5
3.38,1,5,12,4,2.0,5.0,3.4285714285714284,5,10
10.21,1,1,12,4,4.0,1.0,3.857142857142857,5,6
8.94,1,0,1,1,4.0,4.0,3.857142857142857,5,2
15.9,1,2,1,1,4.0,5.0,3.4285714285714284,5,10
21.35,1,5,1,1,2.0,4.0,3.2857142857142856,5,5
28.63,1,0,1,1,3.0,4.0,2.857142857142857,5,1
25.6,1,1,1,1,1.0,2.0,3.142857142857143,5,5
16.63,1,5,2,1,4.0,4.0,2.7142857142857144,5,7
2.31,1,0,2,1,1.0,4.0,2.7142857142857144,5,6
7.89,1,0,2,1,4.0,4.0,2.7142857142857144,5,1
1.11,1,5,2,1,4.0,2.0,2.7142857142857144,5,4
15.18,1,5,3,1,2.0,3.0,3.0,5,3
26.13,1,2,3,1,5.0,1.0,3.142857142857143,5,3
6.3,1,5,3,1,2.0,4.0,3.142857142857143,5,5
22.25,1,1,4,2,4.0,1.0,3.4285714285714284,5,8
14.56,1,2,4,2,3.0,4.0,3.4285714285714284,5,8
25.94,0,6,4,2,4.0,4.0,3.2857142857142856,5,10
7.74,1,6,4,2,3.0,2.0,3.5714285714285716,5,3
15.4,1,5,4,2,4.0,5.0,3.142857142857143,5,2
2.79,1,5,5,2,2.0,2.0,3.0,5,10
2.67,1,1,5,2,1.0,4.0,2.7142857142857144,5,4
21.05,1,4,5,2,2.0,3.0,2.7142857142857144,5,7
19.42,0,2,5,2,3.0,4.0,2.5714285714285716,5,3
9.06,1,2,5,2,3.0,3.0,2.4285714285714284,5,8
4.11,1,6,6,2,2.0,4.0,2.5714285714285716,5,9
2.99,1,4,6,2,5.0,2.0,2.7142857142857144,5,8
19.75,1,6,6,2,3.0,1.0,3.142857142857143,5,8
17.15,1,0,6,2,4.0,2.0,3.4285714285714284,5,8
20.54,1,1,7,3,4.0,3.0,3.142857142857143,5,6
27.7,1,0,7,3,1.0,3.0,3.0,5,2
4.33,1,0,7,3,2.0,2.0,3.142857142857143,5,5
6.26,1,1,7,3,3.0,5.0,2.857142857142857,5,3
13.16,1,4,8,3,0.0,0.0,0.0,6,0
18.0,1,0,8,3,3.0,0.0,0.0,6,5
23.09,1,3,8,3,1.0,0.0,0.0,6,10
20.55,0,5,8,3,2.0,0.0,0.0,6,9
2.69,1,0,8,3,5.0,0.0,0.0,6,3
24.29,1,5,8,3,5.0,0.0,0.0,6,2
22.02,1,6,8,3,4.0,0.0,3.142857142857143,6,10
20.15,1,5,9,3,2.0,3.0,3.2857142857142856,6,10
6.99,1,0,9,3,4.0,1.0,3.2857142857142856,6,0
27.39,1,2,9,3,1.0,2.0,3.7142857142857144,6,10
29.81,1,5,9,3,5.0,5.0,3.5714285714285716,6,9
10.55,1,0,9,3,4.0,5.0,3.142857142857143,6,2
16.72,1,3,9,3,2.0,4.0,2.857142857142857,6,8
18.57,1,3,9,3,2.0,2.0,2.857142857142857,6,4
15.7,1,4,9,3,2.0,4.0,3.0,6,2
25.4,1,5,10,4,5.0,1.0,3.0,6,8
4.93,0,2,10,4,1.0,5.0,3.0,6,1
27.77,1,3,10,4,5.0,4.0,2.7142857142857144,6,3
28.88,0,1,11,4,2.0,2.0,2.7142857142857144,6,7
11.44,1,6,11,4,2.0,2.0,2.5714285714285716,6,3
23.51,1,1,11,4,1.0,2.0,3.0,6,3
22.67,0,0,11,4,5.0,5.0,2.5714285714285716,6,10
21.83,0,1,11,4,2.0,1.0,2.5714285714285716,6,6
3.63,1,3,11,4,1.0,5.0,2.5714285714285716,6,1
11.59,1,1,11,4,5.0,2.0,2.857142857142857,6,9
20.57,1,0,12,4,4.0,2.0,3.2857142857142856,6,1
14.8,1,1,12,4,5.0,1.0,3.2857142857142856,6,8
9.51,1,0,12,4,1.0,5.0,3.142857142857143,6,1
26.72,1,3,12,4,4.0,2.0,3.142857142857143,6,3
14.2,1,3,12,4,2.0,1.0,3.2857142857142856,6,8
12.34,1,6,12,4,2.0,5.0,2.7142857142857144,6,0
9.85,0,1,12,4,1.0,4.0,2.4285714285714284,6,2
16.29,0,2,12,4,2.0,5.0,2.4285714285714284,6,5
3.8,1,5,1,1,5.0,1.0,3.0,6,6
3.3,1,0,1,1,5.0,4.0,2.7142857142857144,6,1
8.41,0,4,1,1,2.0,2.0,2.7142857142857144,6,0
1.19,1,0,1,1,2.0,2.0,3.0,6,10
13.94,1,0,2,1,4.0,1.0,3.142857142857143,6,7
28.63,1,3,2,1,2.0,2.0,3.0,6,2
23.88,1,3,2,1,1.0,5.0,2.857142857142857,6,6
22.03,1,4,3,1,4.0,5.0,2.4285714285714284,6,4
15.69,1,0,3,1,2.0,2.0,2.2857142857142856,6,2
4.53,1,1,3,1,1.0,2.0,2.7142857142857144,6,5
2.84,1,3,3,1,5.0,4.0,2.2857142857142856,6,10
15.05,1,4,3,1,1.0,2.0,2.4285714285714284,6,8
9.41,1,6,3,1,3.0,1.0,2.4285714285714284,6,7
2.95,1,4,3,1,1.0,4.0,2.4285714285714284,6,1
27.41,0,5,3,1,4.0,2.0,2.4285714285714284,6,7
6.95,0,3,3,1,2.0,1.0,2.7142857142857144,6,9
6.95,1,2,4,2,3.0,5.0,2.7142857142857144,6,3
26.56,0,6,4,2,5.0,1.0,3.2857142857142856,6,1
17.27,1,6,4,2,5.0,3.0,3.2857142857142856,6,1
22.26,1,2,4,2,3.0,1.0,3.5714285714285716,6,6
4.87,1,5,4,2,3.0,4.0,3.5714285714285716,6,9
6.78,0,0,5,2,4.0,2.0,4.0,6,2
13.86,1,2,5,2,5.0,3.0,3.7142857142857144,6,10
26.67,0,0,5,2,1.0,5.0,3.142857142857143,6,1
7.62,1,0,5,2,1.0,5.0,2.5714285714285716,6,1
16.7,1,1,5,2,1.0,3.0,2.2857142857142856,6,3
18.79,0,5,5,2,1.0,3.0,2.0,6,2
15.41,1,6,6,2,1.0,4.0,1.5714285714285714,6,2
5.33,1,3,6,2,1.0,5.0,1.4285714285714286,6,10
20.86,1,6,6,2,4.0,1.0,1.5714285714285714,6,0
19.56,0,0,6,2,2.0,1.0,1.7142857142857142,6,10
23.98,1,1,6,2,2.0,1.0,1.7142857142857142,6,7
3.5,1,6,6,2,1.0,1.0,1.7142857142857142,6,6
27.89,1,0,6,2,1.0,1.0,2.0,6,1
11.53,0,2,6,2,3.0,1.0,2.2857142857142856,6,4
4.3,1,4,7,3,3.0,4.0,2.142857142857143,6,8
2.17,1,4,7,3,3.0,2.0,2.4285714285714284,6,8
9.04,0,4,7,3,4.0,2.0,2.857142857142857,6,2
5.91,1,2,7,3,5.0,1.0,3.142857142857143,6,4
9.42,1,6,7,3,3.0,1.0,3.2857142857142856,6,8
9.38,0,6,7,3,2.0,3.0,3.5714285714285716,6,0
7.24,0,3,7,3,5.0,3.0,3.7142857142857144,6,0
22.58,1,4,7,3,4.0,3.0,3.857142857142857,6,1
7.48,1,6,8,3,4.0,4.0,3.5714285714285716,6,8
19.38,0,5,8,3,2.0,5.0,3.4285714285714284,6,3
24.74,1,1,8,3,4.0,3.0,3.142857142857143,6,1
10.54,0,2,8,3,1.0,2.0,3.2857142857142856,6,7
22.01,1,0,9,3,3.0,5.0,2.7142857142857144,6,9
29.25,1,3,9,3,1.0,4.0,2.2857142857142856,6,6
12.13,0,1,9,3,1.0,4.0,2.2857142857142856,6,9
21.74,1,3,9,3,4.0,2.0,2.5714285714285716,6,0
7.14,1,4,9,3,4.0,4.0,2.142857142857143,6,8
14.65,0,0,9,3,1.0,1.0,2.7142857142857144,6,8
8.82,1,6,9,3,5.0,3.0,3.0,6,5
18.7,0,5,10,4,5.0,1.0,3.5714285714285716,6,0
5.45,0,5,10,4,5.0,1.0,3.857142857142857,6,6
12.6,1,6,10,4,3.0,4.0,3.857142857142857,6,7
23.36,1,0,10,4,4.0,4.0,4.0,6,6
17.81,1,0,10,4,5.0,1.0,4.428571428571429,6,5
12.24,1,4,11,4,4.0,5.0,4.0,6,0
19.76,1,0,11,4,2.0,5.0,4.0,6,8
13.01,1,3,11,4,5.0,5.0,3.5714285714285716,6,2
12.53,1,1,11,4,2.0,3.0,3.857142857142857,6,8
15.45,1,3,11,4,5.0,4.0,3.4285714285714284,6,4
8.03,1,3,12,4,1.0,5.0,3.2857142857142856,6,9
29.17,0,6,12,4,4.0,4.0,3.0,6,3
20.54,0,1,12,4,2.0,2.0,3.4285714285714284,6,4
28.99,1,3,1,1,5.0,5.0,3.0,6,5
10.57,0,6,1,1,2.0,2.0,3.2857142857142856,6,9
22.6,1,2,1,1,4.0,5.0,3.142857142857143,6,2
23.73,1,5,1,1,4.0,1.0,3.7142857142857144,6,8
11.73,1,0,1,1,5.0,4.0,3.7142857142857144,6,9
22.01,1,2,1,1,4.0,2.0,3.857142857142857,6,0
15.56,1,1,2,1,3.0,5.0,3.5714285714285716,6,5
3.52,1,2,2,1,3.0,2.0,3.5714285714285716,6,4
29.21,0,3,2,1,2.0,4.0,3.142857142857143,6,1
1.54,1,4,2,1,1.0,4.0,2.857142857142857,6,9
4.72,0,2,2,1,2.0,5.0,2.4285714285714284,6,9
18.23,1,1,3,1,2.0,4.0,2.2857142857142856,6,5
10.54,0,4,3,1,3.0,3.0,2.2857142857142856,6,0
2.87,1,0,3,1,3.0,3.0,2.142857142857143,6,10
7.33,0,2,3,1,2.0,2.0,2.0,6,5
14.97,0,5,4,2,1.0,1.0,2.0,6,8
11.65,1,1,4,2,1.0,2.0,2.142857142857143,6,4
17.21,1,6,4,2,3.0,2.0,2.0,6,3
14.03,1,3,4,2,1.0,3.0,1.8571428571428572,6,7
19.61,0,2,4,2,2.0,3.0,1.8571428571428572,6,4
26.4,1,2,5,2,3.0,2.0,2.142857142857143,6,7
20.3,1,2,5,2,4.0,1.0,2.7142857142857144,6,9
23.94,1,0,5,2,5.0,1.0,3.0,6,2
8.43,1,2,5,2,3.0,3.0,3.142857142857143,6,10
5.03,1,5,5,2,4.0,1.0,3.2857142857142856,6,3
28.14,1,2,6,2,2.0,2.0,3.4285714285714284,6,10
14.95,1,2,7,3,3.0,3.0,3.4285714285714284,6,8
1.86,1,6,7,3,3.0,4.0,3.142857142857143,6,2
19.73,1,2,7,3,2.0,5.0,2.5714285714285716,6,10
13.9,1,0,7,3,1.0,3.0,2.4285714285714284,6,2
25.3,1,0,7,3,2.0,4.0,2.5714285714285716,6,9
22.77,1,4,8,3,0.0,0.0,0.0,7,1
3.35,1,6,8,3,3.0,0.0,0.0,7,5
1.72,1,6,8,3,3.0,0.0,0.0,7,0
24.78,1,4,8,3,3.0,0.0,0.0,7,10
20.19,1,3,8,3,5.0,0.0,0.0,7,9
6.46,1,0,9,3,2.0,0.0,0.0,7,2
11.64,1,0,9,3,3.0,0.0,3.142857142857143,7,7
1.79,1,5,9,3,3.0,3.0,3.0,7,3
11.13,1,6,9,3,2.0,3.0,2.7142857142857144,7,3
10.36,1,6,9,3,1.0,3.0,2.4285714285714284,7,4
25.58,1,4,9,3,1.0,5.0,2.142857142857143,7,4
12.11,1,6,10,4,3.0,2.0,2.0,7,4
4.12,1,3,10,4,1.0,3.0,2.142857142857143,7,4
27.93,1,4,10,4,4.0,3.0,2.2857142857142856,7,0
25.01,1,6,10,4,4.0,2.0,2.5714285714285716,7,3
11.9,0,0,10,4,4.0,1.0,3.142857142857143,7,0
20.12,1,2,10,4,5.0,1.0,3.2857142857142856,7,8
9.02,1,2,10,4,2.0,3.0,3.142857142857143,7,2
29.24,1,1,11,4,2.0,1.0,3.4285714285714284,7,0
22.23,0,2,11,4,3.0,4.0,3.142857142857143,7,2
27.64,1,3,11,4,2.0,4.0,2.7142857142857144,7,3
11.45,1,0,11,4,1.0,4.0,2.2857142857142856,7,1
9.77,1,3,11,4,1.0,5.0,2.2857142857142856,7,3
2.94,1,3,12,4,5.0,2.0,2.5714285714285716,7,2
14.06,0,3,12,4,4.0,2.0,2.4285714285714284,7,8
13.27,1,3,12,4,1.0,3.0,2.142857142857143,7,0
9.65,0,5,12,4,1.0,2.0,2.0,7,5
18.35,1,6,12,4,1.0,1.0,2.142857142857143,7,9
27.88,0,2,1,1,2.0,1.0,2.4285714285714284,7,5
2.5,1,4,1,1,3.0,5.0,2.142857142857143,7,0
1.39,1,0,1,1,3.0,4.0,2.0,7,6
13.12,1,2,2,1,3.0,1.0,2.5714285714285716,7,1
12.53,0,0,2,1,5.0,1.0,3.142857142857143,7,4
2.87,1,0,2,1,5.0,1.0,3.4285714285714284,7,2
1.07,1,2,2,1,3.0,2.0,3.857142857142857,7,2
23.23,1,3,3,1,5.0,3.0,4.0,7,5
28.03,1,6,3,1,4.0,3.0,3.7142857142857144,7,0
13.12,1,0,3,1,1.0,3.0,4.0,7,3
26.03,1,2,3,1,5.0,5.0,3.5714285714285716,7,2
26.74,0,1,3,1,2.0,5.0,3.5714285714285716,7,2
4.77,0,6,4,2,5.0,3.0,3.4285714285714284,7,4
26.89,1,2,5,2,2.0,5.0,3.4285714285714284,7,1
20.65,1,1,5,2,5.0,4.0,3.5714285714285716,7,9
26.49,1,1,5,2,5.0,1.0,4.142857142857143,7,10
11.6,1,3,5,2,5.0,5.0,4.0,7,5
7.33,1,2,7,3,4.0,2.0,3.857142857142857,7,3
24.04,0,0,7,3,1.0,5.0,3.4285714285714284,7,3
28.52,1,6,7,3,2.0,2.0,3.2857142857142856,7,6
28.55,1,6,7,3,1.0,5.0,3.142857142857143,7,5
8.93,1,3,7,3,4.0,5.0,2.857142857142857,7,3
4.65,1,2,7,3,3.0,5.0,2.4285714285714284,7,6
8.42,0,6,8,3,2.0,4.0,2.5714285714285716,7,6
5.09,1,0,8,3,5.0,1.0,2.857142857142857,7,9
23.75,1,1,8,3,3.0,2.0,3.0,7,1
26.88,1,5,8,3,3.0,1.0,3.0,7,0
13.93,0,0,8,3,1.0,4.0,3.0,7,6
6.35,1,2,8,3,4.0,3.0,2.7142857142857144,7,10
10.2,1,0,9,3,1.0,2.0,2.857142857142857,7,2
14.31,1,3,9,3,3.0,5.0,2.2857142857142856,7,5
25.72,1,4,9,3,1.0,3.0,2.5714285714285716,7,2
17.67,1,5,9,3,5.0,3.0,2.7142857142857144,7,4
23.3,1,6,9,3,4.0,1.0,2.857142857142857,7,7
25.69,1,0,9,3,2.0,4.0,2.4285714285714284,7,4
20.29,1,0,9,3,1.0,1.0,2.7142857142857144,7,5
16.66,1,5,9,3,3.0,3.0,2.7142857142857144,7,0
9.72,1,1,10,4,3.0,1.0,3.0,7,7
26.24,1,1,10,4,3.0,5.0,2.4285714285714284,7,9
22.46,1,2,10,4,1.0,4.0,2.5714285714285716,7,8
8.09,0,4,10,4,5.0,2.0,3.0,7,0
28.6,1,6,10,4,5.0,1.0,3.2857142857142856,7,3
16.16,1,6,10,4,3.0,3.0,3.2857142857142856,7,0
29.86,0,0,11,4,3.0,3.0,3.4285714285714284,7,8
4.68,1,6,11,4,4.0,3.0,3.7142857142857144,7,7
24.1,1,2,11,4,5.0,1.0,4.142857142857143,7,9
18.42,1,2,12,4,4.0,5.0,3.7142857142857144,7,1
9.57,1,1,12,4,2.0,5.0,3.4285714285714284,7,0
29.17,1,6,12,4,3.0,3.0,3.7142857142857144,7,1
6.3,1,1,12,4,5.0,3.0,3.7142857142857144,7,1
20.33,1,2,12,4,3.0,4.0,3.2857142857142856,7,9
13.57,1,6,12,4,1.0,5.0,3.2857142857142856,7,3
27.68,1,2,12,4,5.0,4.0,3.2857142857142856,7,5
25.97,1,1,12,4,4.0,2.0,3.4285714285714284,7,6
16.24,1,6,1,1,3.0,3.0,3.142857142857143,7,6
20.53,1,2,1,1,1.0,5.0,2.5714285714285716,7,0
15.32,1,0,1,1,1.0,3.0,2.857142857142857,7,8
16.48,1,4,1,1,5.0,1.0,3.4285714285714284,7,1
2.72,1,4,1,1,5.0,5.0,2.857142857142857,7,1
13.94,1,6,1,1,1.0,4.0,2.857142857142857,7,2
25.82,1,1,1,1,4.0,3.0,3.0,7,10
13.16,1,4,2,1,4.0,1.0,3.0,7,7
29.11,1,1,2,1,1.0,1.0,3.0,7,9
22.13,1,3,3,1,1.0,5.0,2.5714285714285716,7,4
28.49,1,5,3,1,2.0,5.0,2.5714285714285716,7,6
4.38,1,0,3,1,5.0,1.0,2.857142857142857,7,10
29.02,1,0,3,1,3.0,4.0,3.0,7,1
5.69,1,5,4,2,5.0,4.0,2.5714285714285716,7,10
10.93,1,2,4,2,1.0,1.0,2.7142857142857144,7,7
29.14,1,2,4,2,2.0,1.0,3.142857142857143,7,6
5.97,1,2,4,2,4.0,2.0,3.2857142857142856,7,6
7.74,1,1,4,2,3.0,5.0,3.142857142857143,7,3
23.34,1,3,4,2,4.0,3.0,3.142857142857143,7,6
14.61,1,4,4,2,3.0,5.0,2.5714285714285716,7,10
4.56,1,1,4,2,1.0,1.0,3.0,7,9
13.36,1,5,5,2,4.0,2.0,2.857142857142857,7,3
11.24,1,6,5,2,1.0,4.0,3.0,7,2
3.88,1,4,5,2,5.0,3.0,2.7142857142857144,7,5
6.13,1,1,6,2,1.0,4.0,2.4285714285714284,7,9
9.94,1,3,6,2,2.0,3.0,2.2857142857142856,7,0
23.49,1,2,6,2,2.0,1.0,2.4285714285714284,7,0
9.55,1,2,7,3,2.0,4.0,2.0,7,3
